p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-22.44,23.97,25.42,4.44,9.99,-54.44,13.49,47.82,39.03,42.82,এ
-24.86,7.04,13.63,7.2,11.32,-54.42,14.42,42.21,42.92,45.91,এ
-18.63,44.67,44.85,25.51,16.93,-53.33,18.25,61.16,47.13,45.24,এ
0.75,46.83,46.57,28.08,19.69,-69.77,16.85,60.09,48.42,45.55,এ
4.58,43.38,44.74,25.81,18.2,-76.25,12.98,54.73,45.91,44.63,এ
-5.48,45.11,45.34,26.24,18.33,-67.61,13.79,55.75,46.11,44.55,এ
-23.91,25.75,24.87,9.83,3.52,-70.21,14.59,49.48,39.81,43.49,এ
-5.09,29.22,33.32,18.06,8.47,-70.64,11.84,47.88,43.29,43.19,এ
-13.66,32.37,34.05,16.48,6.45,-64.84,5.9,41.46,37.57,38.49,এ
-15.0,34.84,34.32,17.23,10.05,-66.64,7.9,43.07,39.63,41.56,এ
-5.2,26.54,32.14,16.2,8.76,-79.63,9.15,43.93,39.52,41.1,এ
-7.75,29.56,34.24,17.91,9.74,-76.44,9.43,44.18,39.55,40.91,এ
-7.35,34.48,38.05,20.69,11.02,-72.62,9.8,47.52,42.06,42.64,এ
-1.85,42.09,43.88,25.18,15.74,-67.99,11.41,54.51,45.42,42.85,এ
-9.13,35.77,41.51,25.23,14.84,-80.61,9.0,49.44,44.57,45.11,এ
-12.72,25.96,36.61,21.66,12.23,-79.17,-2.47,30.49,31.43,34.39,এ
-14.06,25.39,35.01,20.87,11.6,-78.82,-0.63,32.29,32.84,35.26,এ
-18.17,24.56,34.15,19.71,11.19,-80.81,-2.67,29.72,31.43,33.71,এ
-16.67,26.65,36.12,21.67,11.99,-79.72,-2.74,30.64,32.17,34.69,এ
-16.37,30.2,37.93,21.28,10.3,-80.96,-4.72,29.31,31.06,33.33,এ
-15.43,31.84,39.55,22.93,11.73,-79.57,-5.17,29.66,31.18,33.35,এ
7.01,40.65,51.14,33.81,26.28,-79.05,-8.02,34.6,37.17,37.05,এ
20.07,57.6,64.32,45.47,33.25,-80.44,-4.68,59.34,50.83,43.54,এ
17.96,43.98,56.24,35.98,28.85,-77.21,-3.0,45.34,41.09,43.51,এ
8.6,44.28,57.05,38.67,29.96,-77.04,-6.27,43.88,39.52,40.55,এ
14.95,50.3,56.16,35.52,20.39,-81.67,1.77,54.32,39.28,34.99,এ
17.68,42.89,43.9,28.26,18.02,-75.57,19.6,63.87,51.86,44.08,এ
14.67,41.45,44.41,29.01,19.02,-75.21,14.97,58.7,50.74,44.0,এ
15.31,48.76,50.93,34.57,22.62,-76.59,11.46,59.86,50.68,43.01,এ
15.16,50.98,50.53,33.98,22.49,-72.88,15.74,65.0,54.09,45.52,এ
11.66,45.31,46.2,29.13,17.01,-73.91,13.2,57.14,48.17,41.59,এ
11.56,16.87,31.57,15.35,9.42,-88.95,-5.46,24.77,25.96,28.22,এ
0.48,14.19,31.75,18.23,11.4,-91.75,-6.15,22.71,26.18,28.97,এ
1.0,25.8,37.42,22.76,14.18,-89.45,-4.01,27.88,29.78,30.98,এ
0.49,27.94,44.98,30.46,19.73,-100.13,-13.86,16.81,24.32,26.84,এ
-3.39,28.2,36.71,20.5,10.78,-82.76,-2.07,31.63,32.29,33.32,এ
-9.63,22.07,29.92,16.94,10.66,-81.42,4.92,36.3,35.49,36.33,এ
-15.77,19.79,29.63,16.44,8.12,-82.64,-2.16,27.4,29.36,32.22,এ
-7.52,25.97,38.32,23.77,14.72,-89.08,-6.87,24.14,27.35,30.57,এ
-6.25,27.63,40.13,24.99,15.82,-87.85,-6.69,25.63,28.83,31.2,এ
-7.62,26.49,38.46,23.41,15.0,-86.99,-5.45,26.46,29.0,31.45,এ
-10.02,25.51,36.38,21.88,13.66,-85.36,-4.48,26.92,29.51,31.98,এ
-10.74,25.13,35.91,21.65,13.46,-85.5,-4.48,26.52,29.26,31.64,এ
-11.42,25.85,34.49,20.19,12.75,-80.34,0.33,32.5,33.07,34.63,এ
-2.7,25.16,38.82,25.33,17.25,-92.8,-8.03,21.92,27.24,31.22,এ
7.69,32.94,43.62,27.65,17.5,-92.52,-5.67,28.86,30.55,32.34,এ
1.79,31.4,43.22,27.78,18.08,-93.77,-5.47,28.0,30.5,32.06,এ
-5.63,34.3,37.67,22.23,14.59,-77.37,11.58,48.02,43.89,41.96,এ
-8.43,36.1,34.89,19.94,14.2,-65.44,21.56,59.45,52.04,48.51,এ
-6.45,35.76,35.56,20.82,15.04,-66.26,21.61,59.6,52.58,48.29,এ
-1.88,38.32,43.59,26.84,17.33,-76.81,6.85,46.42,41.62,39.43,এ
-3.05,36.47,43.7,27.85,18.31,-80.5,4.21,42.46,39.4,38.15,এ
0.94,38.47,50.28,33.66,21.74,-89.02,-6.79,31.19,32.45,32.8,এ
2.25,39.33,52.09,35.5,23.35,-89.34,-7.96,30.52,32.3,32.52,এ
-8.32,30.33,41.03,26.66,16.39,-89.29,-3.64,29.42,30.38,32.15,এ
-9.95,33.61,40.65,25.83,16.61,-80.51,4.89,40.66,37.78,37.2,এ
-7.89,31.28,44.12,29.1,17.88,-91.14,-8.41,24.38,27.74,30.41,এ
-11.79,32.97,39.04,24.21,15.46,-78.22,7.3,43.53,40.03,39.13,এ
-16.95,28.72,37.37,22.92,13.92,-82.53,3.06,36.3,35.4,36.04,এ
-23.71,22.64,31.26,18.26,9.59,-82.74,2.51,32.01,31.38,33.68,এ
-28.51,20.51,25.4,12.47,5.13,-74.87,8.99,37.82,34.94,36.45,এ
-23.34,23.75,32.26,19.05,10.28,-82.75,2.7,32.47,31.68,33.78,এ
-16.97,27.52,41.53,27.4,16.86,-91.05,-9.44,20.6,23.96,27.1,এ
-17.94,27.35,41.06,27.55,16.68,-91.99,-9.54,20.37,24.04,27.97,এ
-26.72,20.44,31.28,19.27,10.49,-88.66,-3.07,24.66,25.8,29.54,এ
-26.46,22.86,32.28,19.65,10.92,-84.16,0.94,29.98,29.65,32.39,এ
-28.76,22.45,30.6,17.72,9.31,-81.58,4.01,33.02,31.76,33.82,এ
-31.81,19.82,26.69,14.65,7.27,-78.88,6.83,34.88,32.64,34.82,এ
-27.16,23.98,32.41,19.67,11.2,-80.66,3.92,33.72,32.28,34.29,এ
-26.18,25.44,33.51,20.63,11.79,-80.13,4.98,35.7,33.77,35.51,এ
-22.99,24.0,36.97,24.41,14.38,-89.79,-6.6,21.75,23.88,27.83,এ
-22.32,25.41,37.74,24.71,14.72,-88.31,-5.28,24.35,26.16,29.75,এ
-28.85,21.84,31.13,18.92,10.36,-82.52,1.65,30.6,29.86,32.39,এ
-29.02,21.69,30.11,18.01,9.66,-80.78,3.05,31.99,31.07,33.25,এ
-21.38,18.02,26.53,14.62,5.49,-84.38,3.15,30.88,28.93,31.39,এ
-21.67,19.6,28.57,16.19,6.68,-83.92,1.87,30.11,28.94,31.46,এ
-28.0,15.38,20.68,9.91,2.7,-77.22,10.97,38.05,34.28,35.99,এ
-23.33,18.99,20.41,6.84,-2.07,-69.14,10.32,39.14,34.86,36.51,এ
-34.15,11.24,16.3,6.55,-0.26,-76.92,11.71,36.97,33.24,35.06,এ
-38.57,6.64,19.76,13.77,9.46,-97.9,10.29,34.57,33.57,35.71,এ
-28.78,17.63,24.18,13.03,4.83,-78.6,7.28,35.08,32.52,34.32,এ
-28.22,18.33,24.93,13.53,5.28,-78.08,7.39,35.7,33.08,34.75,এ
-27.17,17.76,27.52,16.62,7.32,-85.24,-1.12,26.36,26.46,29.79,এ
-26.9,18.36,28.07,17.1,7.7,-84.98,-1.1,26.13,26.12,29.41,এ
-32.01,15.52,22.7,11.9,3.7,-79.17,5.83,33.51,31.41,33.47,এ
-32.62,15.53,22.93,12.59,4.33,-78.32,5.74,33.32,31.26,33.46,এ
-31.23,18.18,24.17,13.28,5.19,-73.88,9.15,38.21,35.18,36.07,এ
-30.96,17.58,23.4,12.29,4.47,-73.0,8.21,37.33,34.3,35.51,এ
-32.07,17.05,21.35,10.68,3.25,-68.27,12.22,41.13,37.25,37.89,এ
-31.62,17.45,22.48,12.05,4.72,-69.69,10.4,39.78,36.48,37.09,এ
-18.94,23.53,35.83,21.9,9.75,-81.34,-5.8,26.81,28.58,32.06,এ
-22.94,23.97,35.13,21.51,8.5,-79.7,-1.65,30.9,31.17,33.64,এ
-1.87,19.93,34.89,22.11,9.98,-93.67,-0.31,31.36,31.2,34.16,এ
-5.36,18.88,34.1,21.37,9.4,-94.53,-1.58,28.93,29.8,33.39,এ
-7.38,18.3,32.98,20.38,8.82,-92.89,-2.22,28.09,29.26,33.1,এ
-11.83,20.06,30.11,17.0,11.98,-90.83,-6.63,21.08,23.97,29.81,এ
1.28,40.41,53.48,36.1,26.69,-88.23,-5.08,37.68,38.74,39.52,এ
-0.01,41.91,51.02,32.6,21.41,-76.97,-2.7,40.87,39.13,37.7,এ
2.58,44.16,52.29,33.76,21.79,-77.14,-1.18,45.07,42.23,39.69,এ
13.5,50.41,54.92,35.98,25.42,-72.9,5.95,61.73,49.79,48.84,এ
2.8,42.12,51.79,32.56,20.22,-78.71,-4.44,39.85,38.51,38.13,এ
-1.83,40.62,52.31,33.78,21.27,-78.39,-6.52,36.0,36.71,36.99,এ
-6.26,35.38,47.86,29.84,17.82,-79.84,-9.49,28.07,31.23,33.42,এ
-8.28,38.04,50.41,32.16,20.02,-77.84,-7.78,32.63,34.52,35.37,এ
-11.39,37.28,40.73,23.95,14.14,-62.27,9.18,48.23,44.72,44.11,এ
-16.47,36.36,42.14,24.85,14.18,-65.04,3.8,42.09,39.84,39.56,এ
12.24,41.37,54.61,34.56,18.49,-87.65,-13.13,27.3,31.99,32.26,এ
-3.41,32.9,42.21,23.51,10.87,-81.23,-1.4,35.82,35.28,35.31,এ
5.96,42.16,51.66,32.05,19.01,-79.41,-3.19,40.3,39.13,37.02,এ
1.74,42.2,50.18,31.06,18.76,-78.11,-0.33,43.49,41.65,39.08,এ
0.91,37.8,40.97,25.6,22.6,-78.78,-1.87,33.09,37.87,38.05,এ
6.34,40.14,46.38,34.09,32.46,-83.0,-3.8,35.62,42.2,43.56,এ
6.3,36.12,42.05,33.38,33.12,-86.72,-4.42,31.64,40.87,44.43,এ
12.47,44.34,48.65,30.6,21.98,-87.62,-7.23,30.64,34.63,36.34,এ
19.11,40.65,45.14,28.26,21.63,-89.29,-6.81,29.27,33.61,36.27,এ
22.9,46.84,53.14,34.77,26.3,-89.89,-11.98,28.32,33.8,35.73,এ
23.03,49.66,57.06,38.34,29.14,-90.65,-14.4,28.23,34.66,36.11,এ
10.81,40.08,45.0,28.43,21.57,-89.6,-6.82,28.96,33.19,36.44,এ
9.33,38.62,44.22,28.3,21.62,-91.16,-6.4,28.89,32.55,36.48,এ
8.1,39.35,44.68,28.38,21.74,-89.54,-5.04,31.19,34.39,37.87,এ
10.17,42.95,47.99,30.91,23.93,-87.55,-4.32,34.29,36.61,38.92,এ
7.81,42.02,46.78,29.91,23.43,-86.31,-3.2,34.78,36.82,39.22,এ
5.08,36.87,43.59,29.01,22.25,-92.32,-8.66,24.6,29.96,35.05,এ
1.15,31.6,39.84,25.99,18.89,-96.92,-13.3,16.95,24.34,30.77,এ
1.85,33.15,41.83,27.53,20.12,-97.51,-14.83,15.64,23.77,30.15,এ
-0.18,29.78,39.58,26.74,19.51,-102.43,-18.4,9.66,19.17,27.27,এ
-8.18,21.39,30.75,20.56,14.79,-104.67,-16.9,8.12,16.41,25.49,এ
-7.33,22.83,32.18,21.49,15.43,-104.91,-17.6,7.7,16.49,25.53,এ
-7.24,23.75,32.95,22.14,15.76,-103.38,-17.03,8.82,17.49,26.34,এ
-11.52,21.23,29.26,18.63,13.0,-101.96,-14.23,11.19,18.55,27.2,এ
-13.31,19.98,27.77,17.69,12.48,-101.83,-12.96,12.17,18.89,27.67,এ
-16.2,21.79,27.13,15.79,11.03,-94.34,-6.48,20.22,24.65,31.69,এ
-17.28,21.28,26.53,15.61,10.93,-92.87,-5.62,21.28,25.5,32.21,এ
-13.9,25.48,31.17,19.34,14.21,-91.11,-5.73,22.88,27.35,33.58,এ
-14.82,25.53,30.67,18.64,13.52,-89.43,-5.08,23.73,28.02,34.06,এ
-5.54,34.97,40.8,26.37,19.77,-86.08,-5.8,27.8,32.29,36.77,এ
-1.47,39.79,45.2,29.61,22.86,-83.44,-4.55,32.04,36.03,39.06,এ
-0.86,41.75,49.33,33.41,25.06,-84.87,-11.18,25.16,31.49,35.03,এ
-1.4,41.02,49.37,33.86,25.26,-86.54,-13.46,22.09,29.88,34.05,এ
-3.59,38.73,48.3,34.28,25.58,-89.05,-16.82,17.16,26.66,31.82,এ
-2.04,36.6,46.88,33.89,25.15,-93.57,-19.27,12.87,24.06,29.97,এ
-5.5,33.53,44.45,32.76,24.0,-96.02,-21.97,7.87,20.18,27.78,এ
-0.85,4.99,18.37,9.23,3.55,-83.06,6.09,34.04,35.3,39.61,এ
-2.02,6.08,18.71,10.95,6.44,-78.3,7.24,31.42,35.14,40.28,এ
4.03,12.06,21.45,13.82,8.52,-84.29,3.97,33.18,35.87,40.43,এ
14.79,27.82,39.04,27.78,19.16,-85.74,2.48,40.79,41.9,41.35,এ
10.21,39.84,46.92,33.06,22.83,-84.57,1.74,43.22,43.62,42.09,এ
1.06,22.74,37.96,27.71,17.25,-96.98,-9.15,26.3,32.07,35.95,এ
-11.9,20.08,33.88,25.0,14.14,-95.55,-8.63,20.89,26.94,32.76,এ
-30.66,-1.71,13.25,8.89,2.24,-90.26,-4.43,18.14,21.71,29.68,এ
-29.84,2.41,11.95,5.85,0.25,-74.19,8.19,33.47,33.26,39.02,এ
-33.34,-0.52,10.1,4.94,-0.07,-78.62,4.54,28.66,29.26,35.31,এ
-32.78,2.79,12.86,6.82,0.97,-75.92,5.18,30.18,30.92,36.73,এ
-28.52,8.18,18.77,11.45,4.98,-78.68,1.87,28.87,31.27,36.89,এ
-30.35,6.88,16.74,9.75,3.67,-77.32,4.05,30.49,32.13,37.74,এ
-30.46,8.02,18.62,11.2,4.91,-77.87,2.18,28.93,31.08,36.85,এ
-32.32,7.53,17.27,10.24,4.46,-76.14,5.29,31.84,32.97,38.35,এ
-34.27,7.59,16.38,9.18,2.54,-73.77,3.62,30.52,31.96,37.03,এ
-41.95,7.66,16.94,10.3,4.14,-57.72,2.55,29.61,32.3,37.11,এ
-10.49,12.14,19.68,10.41,3.39,-84.88,2.43,31.81,33.9,38.13,এ
-0.62,7.11,15.89,8.64,3.84,-94.49,1.54,29.14,31.51,37.35,এ
1.93,4.73,14.84,8.57,3.85,-98.67,-1.55,25.41,28.66,35.44,এ
2.19,8.48,19.53,12.34,6.45,-92.89,-0.25,28.68,31.39,37.26,এ
-1.42,7.96,19.25,11.98,6.42,-89.86,0.03,28.87,31.65,37.24,এ
-4.23,7.98,19.46,12.2,6.56,-89.16,-0.01,29.06,31.75,37.58,এ
-6.95,7.76,18.77,11.54,5.95,-86.78,0.31,29.19,31.92,37.86,এ
13.51,3.81,14.36,8.33,6.43,-88.1,0.12,28.79,31.87,38.64,এ
23.07,9.91,21.99,15.27,11.74,-83.15,-4.31,26.22,31.03,39.21,এ
20.42,6.97,20.13,14.36,11.14,-83.29,-3.56,26.42,31.41,39.54,এ
13.31,-2.7,11.67,8.57,7.56,-93.46,-0.85,26.05,30.61,39.53,এ
8.99,8.79,16.18,8.56,5.99,-93.16,-0.34,26.51,28.3,34.4,এ
23.14,19.2,33.05,22.07,14.49,-91.99,-1.22,30.04,33.02,39.08,এ
18.84,35.71,44.2,29.48,18.5,-91.6,-4.9,30.62,32.14,32.32,এ
16.03,34.31,43.2,28.6,17.97,-90.2,-4.38,29.44,32.16,32.88,এ
15.37,34.93,43.72,28.8,18.11,-87.94,-4.74,29.51,32.24,33.32,এ
8.98,31.93,40.15,25.5,15.85,-79.46,0.49,34.48,35.43,36.38,এ
4.07,31.4,40.74,26.04,17.12,-78.47,-0.09,34.61,35.99,37.2,এ
0.07,30.8,40.22,25.64,16.85,-76.15,0.36,34.62,35.91,37.16,এ
-2.17,29.79,39.68,25.73,16.9,-73.77,0.06,34.17,35.94,37.48,এ
-2.45,28.51,39.04,25.0,16.3,-73.54,-0.32,33.61,35.33,37.23,এ
1.67,27.6,37.64,23.84,15.58,-77.61,-0.93,32.95,35.15,37.0,এ
-1.46,25.47,36.49,23.25,14.76,-77.23,-0.79,32.29,34.27,36.88,এ
5.25,22.0,35.53,22.31,13.76,-86.16,-1.81,30.94,33.4,36.6,এ
8.67,21.66,33.63,20.33,11.92,-86.24,-4.1,28.08,30.84,34.96,এ
15.42,18.92,32.43,20.08,12.04,-90.21,-3.03,28.59,31.09,35.26,এ
19.93,21.42,34.97,22.23,13.09,-97.87,-4.37,27.99,28.6,33.26,এ
29.17,45.55,57.41,38.95,23.51,-84.21,-8.44,37.47,32.25,33.1,এ
25.01,43.03,54.1,35.73,21.88,-85.21,-7.63,36.21,33.79,34.12,এ
23.43,43.03,54.21,35.53,21.56,-83.9,-7.11,37.06,34.74,34.95,এ
22.65,42.95,54.74,36.14,22.36,-83.54,-7.51,37.05,34.91,35.08,এ
21.12,42.65,53.89,35.56,22.06,-82.72,-6.34,38.5,35.64,35.68,এ
19.68,41.99,53.75,35.4,21.88,-82.38,-6.58,37.38,35.3,35.44,এ
23.68,45.63,58.83,41.13,26.57,-85.7,-15.86,27.97,32.75,32.72,এ
6.25,37.7,50.98,37.63,27.28,-91.25,-12.75,24.54,29.53,34.21,এ
7.67,40.02,53.31,39.36,28.5,-87.93,-12.71,27.1,31.41,34.78,এ
14.49,48.62,57.92,42.18,32.07,-78.36,-4.24,46.94,44.26,41.04,এ
14.73,45.12,54.24,37.37,27.4,-74.59,-3.25,44.69,43.08,40.29,এ
15.76,47.75,59.66,40.28,26.4,-77.39,-12.05,36.56,38.65,36.63,এ
6.9,44.51,47.69,31.03,21.38,-68.19,7.26,53.6,49.88,46.82,এ
10.92,43.69,46.01,28.1,15.98,-70.94,1.22,44.99,43.73,43.83,এ
23.05,44.27,56.18,37.29,23.7,-81.54,-14.44,30.3,34.55,33.91,এ
1.32,29.52,39.61,25.48,15.4,-88.44,-2.74,31.53,32.58,36.08,এ
5.87,38.7,49.31,35.26,27.82,-84.81,-1.61,40.15,40.05,42.5,এ
5.53,38.47,47.94,33.74,26.41,-79.44,0.0,41.82,41.17,42.75,এ
5.03,38.32,47.87,33.97,26.7,-79.03,0.02,42.8,42.63,44.1,এ
4.99,38.2,47.39,32.79,25.26,-78.86,-0.19,41.91,41.18,42.07,এ
4.62,37.22,45.54,31.26,24.06,-78.67,1.02,42.12,41.57,42.24,এ
11.08,49.05,55.75,39.11,26.65,-74.94,-0.06,51.42,46.98,41.61,এ
-0.5,36.53,46.97,32.42,20.52,-81.65,-5.43,33.14,34.71,36.24,এ
-3.26,29.06,39.34,26.01,17.19,-80.66,-0.02,35.92,36.21,38.12,এ
2.92,28.71,38.9,25.1,17.4,-82.69,-0.48,36.46,37.78,40.37,এ
1.02,36.49,45.89,30.72,25.38,-85.13,-4.41,35.61,38.46,42.33,এ
20.42,33.68,41.48,26.94,22.39,-78.64,2.92,42.09,41.36,43.38,এ
17.16,32.44,42.33,28.4,23.81,-80.45,0.83,39.21,39.87,41.85,এ
14.65,33.65,43.84,29.9,24.75,-79.12,0.31,39.36,39.85,41.54,এ
12.58,34.99,43.58,29.84,24.91,-75.28,3.22,43.45,42.59,43.35,এ
14.62,33.18,44.25,30.34,22.53,-79.5,-1.87,36.0,34.52,37.41,এ
17.44,35.82,45.27,29.19,22.24,-79.8,-0.22,40.23,39.89,39.89,এ
16.34,36.87,44.92,28.9,22.21,-77.95,-0.55,39.45,39.52,39.51,এ
14.88,37.0,45.06,29.06,22.29,-76.64,-0.22,39.91,39.85,39.68,এ
14.54,38.47,47.63,31.53,23.89,-77.58,-1.23,39.21,39.09,39.01,এ
13.85,41.74,54.2,37.65,26.42,-84.09,-10.71,31.55,34.16,34.75,এ
8.74,38.98,46.88,31.2,22.68,-77.38,0.22,42.13,41.62,40.99,এ
7.75,36.76,46.75,32.01,24.54,-78.57,-1.46,39.17,39.9,40.98,এ
7.64,38.63,47.98,32.61,25.12,-76.44,-0.61,42.21,42.05,42.58,এ
-2.38,27.39,37.81,25.97,19.33,-82.4,0.19,34.59,36.57,40.22,এ
-3.66,29.69,38.84,25.65,18.83,-77.76,0.19,35.98,36.84,39.42,এ
-5.21,30.48,38.9,25.39,18.92,-78.17,0.56,36.91,37.08,39.27,এ
-8.12,29.26,36.87,23.22,16.95,-72.84,3.63,39.49,39.23,41.56,এ
-1.95,40.84,42.96,26.8,19.38,-64.08,10.94,53.07,48.38,47.25,এ
0.33,41.41,48.98,32.99,25.06,-71.55,0.86,45.43,43.92,42.83,এ
-0.94,39.85,45.54,30.11,23.09,-68.49,4.44,47.57,45.09,44.1,এ
-1.57,39.07,45.6,30.36,23.14,-69.0,4.31,46.82,44.7,43.87,এ
-1.51,39.41,45.76,30.37,23.43,-67.9,4.11,46.7,44.52,43.62,এ
-0.92,39.6,46.7,31.4,24.05,-69.78,2.86,45.7,43.86,43.16,এ
2.68,42.49,50.48,36.63,31.91,-72.73,7.55,55.47,51.88,47.7,এ
10.24,21.12,33.07,20.61,18.28,-63.59,9.65,41.21,41.38,47.23,এ
13.3,39.01,48.77,32.37,22.89,-76.71,4.91,52.44,46.98,44.95,এ
16.52,37.66,49.75,33.04,22.99,-75.54,-0.8,43.84,41.89,42.63,এ
7.61,30.09,39.51,25.53,18.21,-79.93,2.5,40.33,40.12,42.44,এ
6.32,28.61,37.33,22.67,16.29,-76.79,4.21,43.02,41.49,43.84,এ
2.46,24.86,32.6,19.78,14.9,-80.54,7.55,42.59,41.39,42.63,এ
7.77,27.98,42.3,28.28,20.27,-91.74,-7.14,27.27,30.75,34.53,এ
2.08,22.76,28.3,17.18,12.27,-77.06,12.05,43.95,41.83,45.39,এ
1.47,22.88,28.17,16.64,10.91,-81.07,8.23,40.92,40.28,44.22,এ
-1.22,21.03,27.35,15.9,10.3,-81.84,6.23,37.89,38.12,42.17,এ
11.89,32.45,45.09,31.86,-12.44,-82.94,7.06,53.61,49.93,37.45,ঐ
11.58,31.67,44.25,31.28,-12.54,-83.9,7.6,53.06,49.51,38.05,ঐ
10.94,33.76,45.6,32.78,-22.43,-81.53,8.15,54.03,49.12,46.7,ঐ
11.92,33.8,46.83,33.92,-21.62,-85.9,6.39,52.24,48.86,45.18,ঐ
11.3,25.18,34.74,23.32,-15.69,-81.37,5.52,42.74,46.55,39.6,ঐ
8.45,22.73,26.83,18.94,-13.55,-79.7,5.59,37.25,44.27,39.16,ঐ
8.53,25.12,32.5,22.34,-12.92,-82.89,6.34,40.42,44.9,39.15,ঐ
7.82,31.85,37.53,26.57,-8.6,-69.19,8.58,46.32,50.46,39.56,ঐ
12.7,32.95,38.46,28.25,-6.76,-69.09,8.04,48.2,51.57,37.72,ঐ
12.09,34.63,40.34,30.6,-7.87,-72.96,8.26,49.25,51.39,36.44,ঐ
10.4,34.05,41.85,31.3,-3.03,-72.07,7.52,49.98,51.66,35.19,ঐ
9.95,31.8,39.65,30.08,-6.64,-70.96,7.62,49.49,50.52,34.66,ঐ
10.3,32.22,39.72,29.33,-19.63,-70.66,7.88,49.79,50.84,45.64,ঐ
8.78,30.12,37.8,27.72,-16.13,-69.69,10.62,51.19,53.18,47.68,ঐ
8.32,30.83,39.79,29.88,-16.49,-73.17,7.8,48.02,51.02,44.71,ঐ
7.79,27.96,40.72,31.42,-20.68,-82.08,-0.5,36.43,42.09,38.7,ঐ
4.16,23.22,36.86,29.0,-24.21,-83.88,-1.75,32.36,39.18,39.46,ঐ
10.37,28.21,44.15,34.74,-21.09,-86.51,-7.51,28.59,36.6,33.63,ঐ
11.51,32.81,46.98,36.75,-16.44,-81.04,-3.02,37.69,43.57,36.46,ঐ
16.87,37.47,56.7,45.95,-13.87,-88.27,-14.18,26.65,36.89,28.53,ঐ
9.57,34.58,49.74,38.98,-15.97,-82.65,-6.02,34.89,41.18,33.52,ঐ
9.22,38.34,49.86,38.52,-12.67,-75.02,1.23,45.41,48.56,37.17,ঐ
9.62,39.78,50.88,39.0,-11.36,-73.43,1.58,47.72,49.49,36.82,ঐ
8.65,36.21,48.83,37.12,-15.37,-80.16,-1.0,41.53,44.94,36.8,ঐ
13.19,31.3,49.36,36.98,-21.35,-91.09,-13.34,22.17,30.81,29.3,ঐ
13.13,37.26,52.9,39.96,-16.66,-84.77,-8.71,32.53,38.24,32.2,ঐ
12.82,36.27,53.65,40.31,-18.32,-86.81,-12.79,25.64,33.21,29.05,ঐ
12.07,36.68,54.31,41.44,-17.61,-88.71,-13.57,24.61,32.44,28.62,ঐ
11.93,36.13,54.33,41.65,-17.87,-89.57,-14.15,23.25,31.36,28.33,ঐ
14.7,35.72,56.37,43.72,-18.47,-94.64,-20.95,12.91,24.95,23.92,ঐ
15.36,36.51,57.97,44.68,-17.15,-95.14,-22.36,11.73,24.62,23.6,ঐ
30.62,36.76,58.8,45.37,-22.97,-101.6,-26.39,0.74,13.69,18.0,ঐ
30.08,36.46,59.69,47.11,-21.37,-106.3,-27.61,-0.95,13.51,18.7,ঐ
29.03,35.14,57.61,45.34,-22.64,-109.49,-27.34,-1.43,12.44,17.99,ঐ
23.77,40.47,61.81,47.49,-18.87,-98.25,-23.18,9.91,21.17,21.61,ঐ
26.73,40.75,62.05,45.52,-31.45,-99.45,-23.91,8.5,21.43,27.78,ঐ
22.52,41.42,62.45,46.2,-26.09,-97.49,-21.64,13.23,23.49,26.79,ঐ
22.88,38.64,59.77,44.29,-29.5,-100.01,-22.8,8.57,19.22,22.92,ঐ
22.62,40.02,61.12,45.49,-28.48,-99.99,-22.72,10.64,20.66,23.32,ঐ
22.54,39.92,61.39,45.41,-28.16,-99.52,-22.55,10.42,20.45,23.62,ঐ
22.69,40.9,62.26,46.51,-27.01,-99.25,-22.52,10.59,21.14,23.2,ঐ
24.59,41.44,62.83,46.89,-27.5,-98.52,-22.58,11.08,21.3,23.68,ঐ
24.58,41.25,63.11,47.35,-26.68,-99.76,-23.25,10.17,20.73,23.47,ঐ
24.08,41.79,63.35,47.27,-26.67,-99.44,-23.24,10.85,21.12,23.4,ঐ
23.56,41.26,63.12,47.35,-26.63,-99.04,-23.17,10.28,20.85,23.1,ঐ
24.45,42.2,63.71,47.8,-26.5,-98.49,-24.27,9.46,20.57,22.56,ঐ
21.97,38.69,60.47,45.19,-27.91,-102.03,-25.07,5.15,17.78,22.09,ঐ
20.21,32.58,55.61,43.21,-29.94,-107.42,-26.34,-1.31,12.96,20.88,ঐ
18.51,28.19,50.78,38.89,-33.28,-109.82,-28.09,-5.44,9.05,17.19,ঐ
16.02,33.86,54.87,38.65,-34.56,-101.57,-22.1,7.11,18.21,24.78,ঐ
14.46,31.35,54.01,37.22,-36.03,-104.49,-22.12,5.78,20.01,30.6,ঐ
17.27,34.42,55.7,36.46,-36.94,-100.06,-22.79,7.1,19.63,27.06,ঐ
15.86,34.05,54.99,35.97,-36.32,-100.51,-21.92,8.64,20.5,28.2,ঐ
15.65,35.0,55.84,36.66,-35.63,-99.57,-21.1,9.96,21.08,29.02,ঐ
15.04,34.49,55.64,36.56,-35.0,-99.41,-21.85,8.44,20.29,27.79,ঐ
14.73,35.51,56.17,36.74,-34.61,-98.67,-20.86,11.03,21.53,28.64,ঐ
14.09,35.04,56.24,37.24,-33.2,-98.7,-21.13,10.34,21.15,28.71,ঐ
7.52,32.21,50.83,32.23,-37.02,-97.09,-14.05,18.65,25.86,38.88,ঐ
8.32,27.56,47.96,30.97,-38.32,-103.56,-19.41,8.64,19.9,30.02,ঐ
-0.35,22.79,42.31,25.81,-41.75,-102.52,-16.68,10.8,19.96,31.65,ঐ
